evaluation,label
到手24小时，使用了几个小时。蓝牙遥控器配对出点问题，最终恢复出厂设置才好。优点目前没发现，或许电路设计会比其他品牌好一点。说点缺点吧，屏幕边框贴合度极差，色彩不讨喜，色温调整冷不冷，暖不暖，作为数码骨灰级的我来说颜色这块较差，音响效果不理想，和hifi完全不搭界，我是直接外接了2.1音响。遥控器因为是蓝牙的，所以遥控关机后必须按电视机背后的五键才能启动电视，这个设计有点逆天。hdr没看出什么效果，动态背光很鸡肋，目前个人使用已经关闭并且降低背光到50，开启动态背光的话画面忽明忽暗，细心的用户会比较反感，普通用户可能发现不了。整体画面效果比较失望，中肯评价，完毕,负面
第三方软件可供下载的不是很多，刚买了两三天，卡过一次，遥控器失灵了，强制关机了一下，恢复过来，主要说一下送货的，中午已经到货了却送不了，说要等明天，最后我找车自提的,负面
第一次用这个品牌，还是不错的。开始觉得55大了，用几天就适应了。色彩特别好，艳丽细腻，ui也简洁，而且没有广告，还免费送一年vip。就一点遗憾，标配遥控没有语音功能，搞得我蓝牙配对，把手都按疼了，才发现遥控不是语音。应该给配！还有外放音质有待提升。客服，安装工人和快递服务都不错。,负面
电视刚买回来的时候那段时间遥控器经常失灵，有一会可以一会又不行，申请师傅上门安装师傅打电话给我你要安装调什么，无语我要是全能要你们干嘛？搞的来火自己解决，微鲸售后服务是不咋地。,负面
电视卡，遥控器就不能用了。怎么回事,负面
电视整体不错，送会员、礼包，性价比挺高。画质清晰，整体厚度也挺薄，就是屏幕与边缘的缝隙比较宽，宽的我都无力吐槽了。看了一段时间，期间出现过俩次遥控器突然失灵，最后重启电视恢复，不清楚怎么回事，咨询客服让恢复出厂设置，恢复后暂时没有失灵过。我想应该是系统问题，望以后优化。客服回答问题及时，虽然专业问题回答的不够专业，但服务态度挺好。,负面
对的起这样的价钱 支持京东 想要下单的亲可以放心下单 加油 语音遥控器没有 希望京东送一个 谢谢,负面
很棒 性价比非常高 安装省事 上网速度挺快 就是遥控器有点小,负面
画质清晰，智能电视，遥控没有55寸的语音功能，总体满意,负面
看起来是挺好的啊，可我第二次开机就卡这界面至少三分钟，可这还不是最离谱，最离谱是昨晚看电视时候，第一集切换第二集的时候，只有声音没画面，还要我用遥控退出，重新选择进入才有画面，我对此相当的无语，入手才两天啊 让人更不爽的是，说有语言识别，遥控要自己选配，就像你请我吃饭，你只有饭没菜，菜要自己花钱买一样,负面
什么东西、勉强能用、没有语言功能、也说有、还得自配遥控！开机半天,负面
听说微鲸电视不错，买了台49寸的！内容丰富！物流质量送家！就是有点慢！不过遥控器一直连接不上，按照说明书的连接方法也不行，不知道是不是操作问题！,负面
微鲸电视还是很不错的，6·18后一天买的，价格挺优惠一千七百一十六，一年会员，没有语音遥控器。屏幕挺好的，画面显示清晰，色彩很舒服，不过浓郁也不泛白。会员内容挺丰富的，想看的内容都有且都能正常播放，比如吐槽大会、中国新歌声都有。不过也有不足，比如处理器一般，GPU也一般，有些电视画面会有拖影，内存组合1GB+8GB，有点过时了，可能是内存小的原因系统偶尔会有卡顿。不过这个价格有这样的电视，我挺满意的，希望微鲸电视继续加油,负面
微鲸电视就那个样，语音遥控器到现在不能正常使用，和店铺联系，店铺让去给售后打电话，看看我跟售后的电话记录，到现在8月10号了，还没有解决，让我等着，等电话？？还有微鲸电视价格波动很大！当初买的时候就多次询问是否还有降价空间，客服回答“底价”，才入手，买了两台，一台55d，一台49d，结果，7月27号下单，8月3号还没有安装，就发现55d降价300元，49d降价100元，总价5千多，降了400元，将近10%，店铺还不退差价！！天猫官方旗舰店比他们好，承诺15天退差价！！其实，现在实体店商场购买，他们也不敢这样做！！实在是很可恶的店铺！！这还是天猫哦！！大家注意啦，可是天猫哦！！天猫不能差评！！不过，我要给他们大大的差评！！,负面
摇控经常卡死。死机，才2个礼拜出现3次了,负面
音响太烂，无音质可言，高中低重音混在一起，差的很。自己又接了个外置音响才行。遥控器按键质量也一般。其它方面还可以。,负面
这次购买微鲸的经历，相当懊恼！投诉无门。电视到家当天晚上发现漏光的问题，三大块区域严重漏光，局部小范围漏光，第二天打电话，过了两天所谓的微鲸售后工程师上门（就是县城小家电里的维修工）然后他联系了我，再然后他也没上门还是联系的其他人上门 经过检测 符合换机条件，接下来就是漫长的等待， 每隔三五天打电话催，售后说您的电视符合换机条件，鉴定报告没问题，再然后就是一拖再拖，想不到的是 拖了 二十多天 最后又来两个人，说不符合换机，真是RI了狗了。 这就是微鲸的售后和所谓的电视品质。今天我又发现遥控失灵 气炸了 气炸了，准备撰稿 写一篇微鲸的 使用报告 各个细节 以及体验，包括售后！ 如此玩弄消费者与鼓掌间！ 大家慎买 足够让你悔青肠子，现在水军太多，切莫被水军的好评欺骗！败坏国产名声的微鲸 差差差差差差,负面
之前买过一台，都有配蓝牙遥控器，这次没有。再说了，和女朋友买的同款电视，她晒单有蓝牙遥控器和猫超卡，而我只有蓝牙遥控器，这样的商家我选择给差评，以后也不会再买了,负面
总体还行3598这个价格性价比挺高的，遥控板出现过几次乱跳，这一点就不爱了,负面
差评 绝对的差评 刚买来 开机没事 然后签收过后看了一会 屏幕左上角就出现竖条彩纹不断闪动 打电话反映情况 两天后才给解决 说只能换机 采集完 证据 然后换机 要7-15天 无语 你让我看什么啊 质量问题 大家谨慎购买 毕竟新牌子质量保证不了,负面
屏幕清晰，颜色正，系统反应快操作简便还有两年会员！还送挂架！但！！！！！！不是完美屏，看第一张图，里面竟然有一点小垃圾，客服建议我换货，我因为麻烦也不影响看电视，所以再没换。这台电视没有去年买的微鲸43寸小钢炮音效好。,负面
"投诉要求：　　　　尽快帮我保修好电视，做好售后服务投诉进度：已发布　　　　　　　　　　　　　　　　已跟进　　　　　　　　　　　　　　　　已回复　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　已解决
投诉内容：　　2017年7月，微鲸电视正常使用出现屏竖带、无法进入系统。7月14号，师傅上门检测，后来微鲸售后说免费帮我维修。直到7月23号才过来把电视拉走，说要到厦门厂家那边去保修。昨天(8月3号)致电4006726726。提供工单号1055823给客服查询，客服说帮我催促。我联系之前上门鉴定的师傅，他让我等。从电视出现故障到现在接近一个月，送去保修也10来天了。微鲸售后的处理速度与服务就这样而已吗？已经开始对微鲸产生怀疑与不耐烦了。还请尽快帮我处理这个保修订单吧！已经很久了哦！多次发邮件到微鲸的客服邮箱kf@whaley.cn询问情况，一开始还有回复，后来直接没有回复。请微鲸重视！
",负面
先送一个差评！真心觉得愿意相信微鲸这个品牌，并且一定要支持国产，所以才选择这款电视。但是，买来就是坏的，屏幕上1/4的空间全是竖形亮线和彩带。申请客服后，京东反馈速度很快，没一会就主动联系我，然后也帮助联系厂家售后，然后，就没有然后了…作为厂家售后，一次没有主动联系我！我自己与京东的厂家在线客服和400电话联系，得到的只有一句话，请您耐心等待。可你总不能让我一直这么傻等下去吧？那我自己联系行不行，结果被告知他们也没有具体服务网点和服务人员的联系方式。我想你不给我自己查行不行，官网上可是号称上千家服务网点，结果没有任何网点在官网上出现，百度地图上一查，全国共27家号称微鲸的店铺，还都是卖场…最后我想说明的是，这一颗星，是给京东的，跟微鲸没关系。,负面
